 Date: 30/06/2021                                                            - ANALYSE CA CLIENT par ARTICLE -                                                            Page   1
 Societe :ALINE TAHITI S.A.             

REPRES ;Code ;Nom du client ;Categ. client ;DEPART ;REFERENCE ;DESIGNATION ;REGROUP ;QTE ;C.A. NET ;Remise ;MARGE ;% MRG ;
05;7999;Z CLIENTS COMPTANT B          ;M;07;16610055;BOUGIES X8 BLANCHES BB ROSE   ;0700;        3.00;        675;          0;        176;   26.07;
05;7999;Z CLIENTS COMPTANT B          ;M;07;16610100;BOUGIE TROPICALE X8 LA GROTTE ;0700;        1.00;        215;          0;         86;   40.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;19010104;TR.BTLE SOUPLE CLAIRE 480ML   ;0300;        1.00;        200;          0;         90;   45.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;19010310;TR.BOL ALU 4,2L               ;0300;        0.00;          0;          0;          0;    0.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;20020590;POT CLUB 1L UNI               ;0700;        1.00;        540;          0;        202;   37.41;
05;7999;Z CLIENTS COMPTANT B          ;M;07;22810067;M.BLENDER FORCE NOIR          ;0700;        1.00;       5200;          0;       2563;   49.29;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23210032;S.BATTEUR MIXER PREPLINE      ;0700;        1.00;       5090;          0;       2179;   42.81;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23410096;C.FER EASYGLISS 2300W         ;0700;        1.00;       4421;          0;       1678;   37.96;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810006;T.EASY POELE 28CM             ;0700;        1.00;       2390;          0;       1177;   49.25;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810020;T.EASY WOK 28CM               ;0700;        2.00;       5980;          0;       2892;   48.36;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810026;T.EASY GALETIERE 34CM         ;0700;        1.00;       3590;          0;       1750;   48.75;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810032;T.EASY CASSEROLE 18CM         ;0700;        1.00;       2090;          0;        949;   45.41;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810060;T.IDEAL WOK 36CM AV/COUV.     ;0700;        1.00;       6990;          0;       3440;   49.21;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810410;T.INGENIO POIGNEE LAQUEE      ;0700;        1.00;       1850;          0;        749;   40.49;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810520;T.PBAKE QUAT QUART            ;0700;        2.00;       1980;          0;        626;   31.62;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810566;T.PBAKE MOULE A MANQUE 26CM   ;0700;        1.00;       1050;          0;        412;   39.24;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23810712;T.POELE POISSON OVALE 36      ;0700;        1.00;       3590;          0;       1933;   53.84;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23820220;T.FRITEUSE EASY PRO 3L        ;0700;        1.00;       6890;          0;       2890;   41.94;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23840100;LAG.POELE LAVINIA 28CM        ;0700;        1.00;       4590;          0;       2125;   46.30;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23840106;LAG.WOK LAVINIA 28CM          ;0700;        1.00;       4890;          0;       2360;   48.26;
05;7999;Z CLIENTS COMPTANT B          ;M;07;23840110;LAG.CAS.LAVINIA 16CM+CV       ;0700;        1.00;       3290;          0;       1556;   47.29;
05;7999;Z CLIENTS COMPTANT B          ;M;07;26440300;C.GAZ ICE PACK M10            ;0700;        2.00;        370;          0;        166;   44.86;
05;7999;Z CLIENTS COMPTANT B          ;M;07;34304103;AMPOULE FOUR 15W E14     OSRAM;0705;        2.00;        654;          0;        118;   18.04;
05;7999;Z CLIENTS COMPTANT B          ;M;07;34304300;TUBE FLUO T8 18W827 RELAX     ;0705;        1.00;        228;          0;         34;   14.91;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35500020;2PILES D R20 1250BP2  EVEREADY;0779;        3.00;        465;          0;        181;   38.92;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35500022;4PILES AA R6 1215BP4  EVEREADY;0779;        4.00;        696;          0;        271;   38.94;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35500023;PILE 9V 6F22 1222BP1  EVEREADY;0779;        3.00;        411;          0;        151;   36.74;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35510002;3PILES+1 AA LR6 E91BP3+1 ENERG;0780;        4.00;        872;          0;        293;   33.60;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35510003;3PILES+1 AAA LR3 E92BP3+1 ENER;0780;        1.00;        204;          0;         67;   32.84;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35510100;CHARGEUR +2AA                 ;0780;        1.00;       1290;          0;        613;   47.52;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35510152;ENR PILE AA RECH.X2 2300mAh   ;0700;        0.00;          0;          0;          0;    0.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35520021;PILE LITHIUM 3V ECR2025BS1 ENE;0782;        1.00;        360;          0;        272;   75.56;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35520022;PILE LITHIUM 3V ECR2032BS1 ENE;0782;        2.00;        720;          0;        543;   75.42;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35530121;TORCHE X FOCUS 2AA X216 ENERGI;0783;        1.00;        638;          0;        237;   37.15;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35530148;TORCHE HEADLIGHT HDL33A 3A3LED;0783;        1.00;        890;          0;        493;   55.39;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35550040;CS SENTBON BUBBLE GUM         ;0700;        1.00;        395;          0;        199;   50.38;
05;7999;Z CLIENTS COMPTANT B          ;M;07;35550560;RF DIFF COOL BREEZE           ;0700;        1.00;        290;          0;        134;   46.21;
05;7999;Z CLIENTS COMPTANT B          ;M;07;36001122;GLACIERE 48CAN PARTY BLUE     ;0700;        5.00;      28950;          0;      11616;   40.12;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60100100;BLU PATE VAISSELLE 450GRS     ;0700;        5.00;        725;          0;        395;   54.48;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60101000;BOOM LESSIV.POUDRE 3KG  PPN   ;0705;        2.00;       1152;          0;        220;   19.10;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60101060;DAIA LESSIV.POUD.FLOR 2.4K PPN;0705;       48.00;      28608;          0;       6132;   21.43;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60101066;DAIA POUDRE 2.4K COLOR     PPN;0705;        3.00;       1788;          0;        354;   19.80;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102000;GIV SAVON 76G WHITE FLOW.VANIL;0700;       11.00;        605;          0;        330;   54.55;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102001;GIV SAVON 75G ROSE SENSUOUS   ;0700;       13.00;        715;          0;        390;   54.55;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102004;GIV SAVON 75G VIOLET EXOTIC   ;0700;        2.00;        110;          0;         60;   54.55;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102101;FRES&NATURAL SAVON 70G MELON  ;0700;        2.00;        110;          0;         70;   63.64;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102102;FRES&NATURAL SAVON 70G ORANGE ;0700;        1.00;         55;          0;         35;   63.64;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102103;FRES&NATURAL SAVON 70G RAISIN ;0700;        4.00;        220;          0;        140;   63.64;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60102104;FRES&NATURAL SAVON 70G FRAISE ;0700;        4.00;        220;          0;        140;   63.64;
05;7999;Z CLIENTS COMPTANT B          ;M;07;60103000;VAPE TORTILLONS X10           ;0700;        3.00;        183;          0;         81;   44.26;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105042;BF DENTIF. BLANCHEUR 75ML     ;0700;        1.00;        175;          0;         77;   44.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105050;BAD ADULTE SOUPLE DUOPOLE     ;0700;        1.00;        120;          0;         60;   50.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105054;BF BAD ENFANT                 ;0700;        5.00;        500;          0;        191;   38.20;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105072;ROULEAU ALUMINIUM 12MIC 40M   ;0700;        2.00;        800;          0;        366;   45.75;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105078;ROULEAU SULFURISTE BLC 15M    ;0700;        1.00;        215;          0;         99;   46.05;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105110;RLX SAC POUBELLE 20L          ;0700;        3.00;        330;          0;        148;   44.85;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105112;RLX SAC POUBELLE 30L          ;0700;        2.00;        340;          0;        154;   45.29;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105114;RLX SAC POUBELLE 50L          ;0700;        3.00;        570;          0;        317;   55.61;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105116;RLX SAC POUBELLE 100L         ;0700;        5.00;       1250;          0;        630;   50.40;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105118;RLX SAC POUBELLE JARDIN 130L  ;0700;        1.00;        395;          0;        157;   39.75;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105372;BLOC CUV.WC EAU 2X50          ;0700;        3.00;        585;          0;        333;   56.92;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105377;BF GEL DESODO 150G BLANC      ;0700;        2.00;        300;          0;        156;   52.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105379;BF GEL DESODO 150G LAVANDE    ;0700;       10.00;       1500;          0;        785;   52.33;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105429;B.F BATONNETS X160            ;0700;        1.00;        120;          0;         60;   50.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105431;B.F BATON.PAPIER X160         ;0700;        3.00;        300;          0;        153;   51.00;
05;7999;Z CLIENTS COMPTANT B          ;M;07;61105514;SERV.ULTRA SUPER X12          ;0700;        2.00;        500;          0;        248;   49.60;
05;7999;Z CLIENTS COMPTANT B          ;M;07;;TOTAL DEPARTEMENT;;;     166820;          0;      67538;   40.49;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60210000;GOLDEN CAMEL RIZ JASMIN 1KG   ;0800;       13.00;       2860;          0;        534;   18.67;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60300073;FRAMBOISES 1/2                ;0800;        1.00;        350;          0;        106;   30.29;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60410000;ARGO PETITS POIS 425g      PPN;0805;       39.00;       3510;          0;        647;   18.43;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60502010;HUILERIE GID H.TOURNESOL 1LPPN;0805;       15.00;       3285;          0;        385;   11.72;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60502020;HUILE TOURNESOL 5L PPN        ;0800;        1.00;       1049;          0;        113;   10.77;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60502100;HUILE OLIVE VIERGE 1L         ;0800;       47.00;      25850;          0;      10504;   40.63;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60502110;HUILE OLIVE EXTRA VIERGE 1L   ;0800;        4.00;       3080;          0;       1304;   42.34;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60600000;TAHITI RIZ 1KG      PPN       ;0805;      120.00;      13680;          0;        720;    5.26;
05;7999;Z CLIENTS COMPTANT B          ;M;08;60800002;PINK SALMON PILLARD ROCK 418G ;0800;       23.00;       8625;          0;       1410;   16.35;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61000004;BEAUVAL ENTIER 1ER CH.1/2     ;0800;        2.00;        420;          0;        116;   27.62;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61000010;BEAUVAL PIED&MORCEAUX 4/4     ;0800;        1.00;        260;          0;         69;   26.54;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61000014;BEAUVAL PIED&MORCEAUX 1/2     ;0800;        2.00;        280;          0;         78;   27.86;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100020;B.F BATONNETS CHOCO/LAIT 150G ;0800;       11.00;       1760;          0;        427;   24.26;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100040;B.F 15 GOUTERS PARF.CHOCO 330G;0800;        1.00;        220;          0;         74;   33.64;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100042;B.F 16SABLES NAP.CHOCO/LAIT200;0800;        9.00;       1620;          0;        522;   32.22;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100048;B.F 16GOUTERS FOUR.FRAISE 300G;0800;        2.00;        390;          0;         84;   21.54;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100054;B.F PETIT BEURRE P.B. 200G    ;0800;        4.00;        680;          0;        144;   21.18;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100055;B.F PETIT BRUN P.B. 150G      ;0800;       12.00;       2040;          0;        651;   31.91;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100060;B.F PETIT BEUR. PEPI.CHOCO 200;0800;        1.00;        210;          0;         52;   24.76;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100066;B.F COOKIES CHOCO/PEPIT.CHOCO ;0800;        9.00;       1800;          0;        523;   29.06;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100103;B.F LANGUE DE CHAT 2X100G     ;0800;        7.00;       1470;          0;        328;   22.31;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100220;B.F CACAHUETES GRIL/SALEES 250;0800;        3.00;        450;          0;        149;   33.11;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100224;B.F PISTACHE 125G             ;0800;        3.00;       1080;          0;        397;   36.76;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61100226;B.F NOIX DE CAJOU 100G        ;0800;        8.00;       2240;          0;        976;   43.57;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101014;B.F MUESLI FRUITS 500G        ;0800;        2.00;        720;          0;        196;   27.22;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101016;B.F MUESLI CHOCO NOIR 500G    ;0800;        2.00;        660;          0;        136;   20.61;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101028;B.F BOULE MAIS MIEL 375G      ;0800;        1.00;        305;          0;         95;   31.15;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101101;B.F CHOCO BLANC COCO 200GRS   ;0800;        1.00;        320;          0;        145;   45.31;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101150;BF CHOCO LAIT 3X100GRS        ;0800;        6.00;       2400;          0;       1080;   45.00;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101151;B.F CHOCO BLANC 2X100GRS      ;0800;        2.00;        660;          0;        302;   45.76;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61101170;B.F CHOCO 2X100GRS RIZ        ;0800;       20.00;       5000;          0;       1940;   38.80;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102000;BF CAPRE SURFINE 90GRS        ;0800;        3.00;        405;          0;        179;   44.20;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102003;B.F SAUCE BOLOGNAISE 415G     ;0800;        2.00;        400;          0;        118;   29.50;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102006;B.F CORNICHONS EXTRA FINS 37CL;0800;        2.00;        340;          0;         73;   21.47;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102007;B.F CORNICHONS EXTRA FINS 72CL;0800;        6.00;       1710;          0;        363;   21.23;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102008;B.F MOUTARDE 370G             ;0800;        3.00;        450;          0;        183;   40.67;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102020;BF COUSCOUS GRAINE 500GRS     ;0100;        2.00;        320;          0;        155;   48.44;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102161;GIA TOMAT.PEL.ENTIERES 240G   ;0800;        1.00;        120;          0;         48;   40.00;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102162;EV. TOMATES EN DES 400GRS     ;0800;        1.00;        115;          0;         49;   42.61;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102170;VIC CONCENTRE TOMATE 3X70G    ;0805;        0.00;          0;          0;          0;    0.00;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102298;BF FOND DE VEAU 100GRS        ;0800;        3.00;        840;          0;        393;   46.79;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61102310;B.F MAYONNAISE NAT.240GRS     ;0800;        2.00;        280;          0;        136;   48.57;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103030;B.F CONFITURE FRAISE 750G     ;0800;        2.00;        900;          0;        324;   36.00;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103059;B.F CONFITURE ABRICOT 370G    ;0800;        2.00;        580;          0;        270;   46.55;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103060;B.F CONFITURE FRAISE 370G     ;0800;        1.00;        230;          0;         63;   27.39;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103066;B.F CONFIT. EXTR.FRUIT.RGE 370;0800;        1.00;        290;          0;        129;   44.48;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103070;B.F CONFITURE MYRTILLE 370GRS ;0800;        1.00;        480;          0;        248;   51.67;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103071;B.F CONFIT. FRAMBOISE 370G    ;0800;        1.00;        380;          0;        193;   50.79;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103250;B.F BONBONS ACIDULES 150GRS   ;0800;        5.00;        900;          0;        425;   47.22;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103252;B.F BONBONS MENTHE 150GRS     ;0800;        4.00;        720;          0;        340;   47.22;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61103270;B.F CARAMELS DURS 175GRS      ;0800;        2.00;        560;          0;        202;   36.07;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61104009;B.F HARICOTS ROUGES 500G      ;0800;        1.00;        210;          0;         65;   30.95;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61104015;B.F POIS XTRA.FINS CAROT.400G ;0800;        1.00;        135;          0;         46;   34.07;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61104021;B.F HARICOT BLANC 800G    PPN ;0805;        1.00;        160;          0;         37;   23.13;
05;7999;Z CLIENTS COMPTANT B          ;M;08;61104024;B.F LENTILLE PREPAREE 410G    ;0800;        2.00;        208;          0;         64;   30.77;
